case_id,case_date,court,text,problem_type,favours
0d63400b-e3b6-482d-919f-bb189e8560f4,01-02-2001,Karnataka High Court,Party A bought land but the developer did not build promised facilities Dispute went to court.,Fraud by Developer,Party A
beb46b3e-f896-475d-b0a3-bcb5ec367b85,18-01-2007,Kerala High Court,Party A is blocking Party B's right of way through the property Local authorities intervened.,Easement Issue,Party B
59b68035-68af-450e-8120-36cc3a6f266e,28-08-2023,Punjab and Haryana High Court,Party B failed to repay the mortgage leading to bank claiming land Case is pending investigation.,Mortgage Default,Party A
b9087e49-1b6e-4459-afd4-739029b07f5c,13-09-2017,Gujarat High Court,Party A sold the land without having the original property documents Third-party buyers are involved.,Fraudulent Sale,Party B
9f807173-4117-4736-93da-64f3c19247f9,14-09-2016,Bombay High Court,Government acquired Party A's land without fair compensation Case is pending investigation.,Land Acquisition Issue,Party A
2cd738a7-1f4e-4561-809b-fe8f6c807346,15-09-2010,Calcutta High Court,Party B failed to repay the mortgage leading to bank claiming land Additional evidence was submitted.,Mortgage Default,Party A
d7fb7ea7-899b-4ff8-a06f-03f1e84ed167,24-07-2020,Karnataka High Court,The title deed has errors in names which Party A is trying to correct Survey reports were inconclusive.,Title Defect,Party A
53be779c-4acb-453a-a76d-4b8f3ac3d5d9,21-12-2002,Punjab and Haryana High Court,Boundary pillars were moved by Party B to extend their property Local authorities intervened.,Boundary Dispute,Party A
a1c48bf8-f80c-4bd4-b4cb-91dd5c492dbb,03-09-2003,Punjab and Haryana High Court,Party A sold the land without having the original property documents,Fraudulent Sale,Party B
c9dd8ab0-00d1-4d9f-867d-03e25e445609,12-04-2013,Madras High Court,Government acquired Party A's land without fair compensation Local authorities intervened.,Land Acquisition Issue,Party A
778ef523-cbc8-4260-99ca-f36b0a829f7a,14-12-2024,Karnataka High Court,Government acquired Party A's land without fair compensation Survey reports were inconclusive.,Land Acquisition Issue,Party A
9afb1690-376b-4ab8-87a1-280f5804f209,15-09-2024,Bombay High Court,Power of attorney given by Party A was misused by Party B to sell the land Third-party buyers are involved.,Power of Attorney Misuse,Party A
9a3344b6-6da0-4515-9f99-5f2c1bdd83a8,18-12-2000,Punjab and Haryana High Court,Party A is operating a commercial shop in a residential land zone,Zoning Law Violation,Party B
decdb22d-0fea-4034-9751-616d99f37066,17-08-2006,Calcutta High Court,Government acquired Party A's land without fair compensation Local authorities intervened.,Land Acquisition Issue,Party A
69bdb1e3-789e-4bdb-9c51-d96c28860b6f,27-05-2019,Bombay High Court,Party A bought land but the developer did not build promised facilities Third-party buyers are involved.,Fraud by Developer,Party A
a03c9741-93e3-4fad-813e-41efb7e3c9b3,07-08-2022,Punjab and Haryana High Court,Party A polluted the nearby farmland affecting Party B's crops Additional evidence was submitted.,Environmental Dispute,Party B
a2981e12-fcda-4f0b-8a2d-cca6895b4cd6,04-03-2024,Bombay High Court,Party A sold the land without having the original property documents Additional evidence was submitted.,Fraudulent Sale,Party B
0f82631d-5429-4fb2-9175-3b0f1dff1821,25-05-2008,Karnataka High Court,Party A sold the land without having the original property documents Third-party buyers are involved.,Fraudulent Sale,Party B
15d5a142-c9f4-4678-b82a-1ed8011af42b,31-12-2001,Karnataka High Court,The ownership of the land is challenged by Party B due to missing title documents Dispute went to court.,Ownership Dispute,Party B
8b8a010d-9e98-45c1-bc9e-0292a2d93e1d,03-09-2000,Delhi High Court,Party B registered the sale deed without paying full stamp duty Dispute went to court.,Stamp Duty Fraud,Party A
2fa5369f-329a-47fc-8deb-96e7a30b5269,11-08-2008,Karnataka High Court,Power of attorney given by Party A was misused by Party B to sell the land Local authorities intervened.,Power of Attorney Misuse,Party A
b00ca2ea-4681-45d7-abf5-a7bf98e10f58,08-12-2012,Madras High Court,Party A is operating a commercial shop in a residential land zone Additional evidence was submitted.,Zoning Law Violation,Party B
34a87203-4afd-4b4f-9b0c-fb4863450312,28-07-2016,Gujarat High Court,Party A is operating a commercial shop in a residential land zone Case is pending investigation.,Zoning Law Violation,Party B
5188bb3d-897a-4349-b899-ef5cc4658e43,15-09-2022,Calcutta High Court,Party B illegally constructed a building on Party A's farmland Local authorities intervened.,Illegal Encroachment,Party A
c7d46b35-49f9-43f0-a03e-e34ad433f00d,24-03-2017,Bombay High Court,Party A is operating a commercial shop in a residential land zone Third-party buyers are involved.,Zoning Law Violation,Party B
1e7a4a38-f77c-426d-89d4-124297fcedeb,08-09-2024,Delhi High Court,Party A sold the land without having the original property documents Case is pending investigation.,Fraudulent Sale,Party B
a514f75a-99f0-4d47-a9f3-2f365c74422d,18-03-2016,Calcutta High Court,The ownership of the land is challenged by Party B due to missing title documents Case is pending investigation.,Ownership Dispute,Party B
890ad654-2e19-4640-913a-b6a50ba1fb65,10-03-2023,Madras High Court,Party B illegally constructed a building on Party A's farmland Dispute went to court.,Illegal Encroachment,Party A
1abe3f13-56f9-44c8-9a22-4560425051a8,25-06-2003,Bombay High Court,The title deed has errors in names which Party A is trying to correct Additional evidence was submitted.,Title Defect,Party A
a67ce13d-5d27-4caf-bfa6-b593c724c25d,03-06-2024,Madras High Court,Party B failed to repay the mortgage leading to bank claiming land Local authorities intervened.,Mortgage Default,Party A
a133c0f2-dfd8-4da7-a901-2372f09b77a4,20-12-2016,Delhi High Court,Party B registered the sale deed without paying full stamp duty Case is pending investigation.,Stamp Duty Fraud,Party A
24b92652-5b30-4ec5-bab2-be22b30e5b36,23-10-2008,Madras High Court,Party A is operating a commercial shop in a residential land zone Case is pending investigation.,Zoning Law Violation,Party B
b21dbea5-5f68-456f-b31f-3f55d4cab85f,14-08-2017,Punjab and Haryana High Court,The ownership of the land is challenged by Party B due to missing title documents Case is pending investigation.,Ownership Dispute,Party B
1d0a0e1c-3374-498b-bec4-69e2b36a7b19,23-05-2004,Punjab and Haryana High Court,Boundary pillars were moved by Party B to extend their property Dispute went to court.,Boundary Dispute,Party A
251504b2-49e0-4361-a321-46b2c8b140f6,25-08-2012,Gujarat High Court,Party A bought land but the developer did not build promised facilities Survey reports were inconclusive.,Fraud by Developer,Party A
f3016ca5-e718-4bf1-a163-53b876ebfe7d,03-11-2022,Delhi High Court,Party A is blocking Party B's right of way through the property Case is pending investigation.,Easement Issue,Party B
7fb074fc-48bb-4025-b643-6f71f1196ae7,30-11-2018,Calcutta High Court,The ownership of the land is challenged by Party B due to missing title documents Additional evidence was submitted.,Ownership Dispute,Party B
3193bf95-c27c-4e48-b305-c8db96813b59,27-06-2001,Gujarat High Court,Boundary pillars were moved by Party B to extend their property Third-party buyers are involved.,Boundary Dispute,Party A
0b1166ea-bfa3-4a81-b38e-c4ef60cc637a,25-04-2021,Delhi High Court,Government acquired Party A's land without fair compensation Additional evidence was submitted.,Land Acquisition Issue,Party A
d90ab3e0-b199-4946-aeab-5c8bdcbc51e6,17-09-2023,Punjab and Haryana High Court,Boundary pillars were moved by Party B to extend their property Case is pending investigation.,Boundary Dispute,Party A
4738b875-25f9-4909-a8cb-f0a5b5530546,09-12-2008,Calcutta High Court,Boundary pillars were moved by Party B to extend their property Dispute went to court.,Boundary Dispute,Party A
78d9af0d-090e-4c41-8167-80218a6e881f,06-03-2006,Bombay High Court,Party A sold the land without having the original property documents,Fraudulent Sale,Party B
46aac8d5-d66a-4388-a630-154f0d08ca34,19-07-2008,Madras High Court,Boundary pillars were moved by Party B to extend their property Dispute went to court.,Boundary Dispute,Party A
79408afc-34a0-4fcd-a5cb-703dac77d81e,26-10-2000,Kerala High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Local authorities intervened.,Boundary Dispute,Party B
d6085862-db87-45bf-9a72-86d1cb026169,22-10-2010,Punjab and Haryana High Court,Party A is operating a commercial shop in a residential land zone,Zoning Law Violation,Party B
f925f4b3-0e5c-4673-bcf5-a4862d7f3de2,13-02-2023,Karnataka High Court,The ownership of the land is challenged by Party B due to missing title documents Case is pending investigation.,Ownership Dispute,Party B
835317ba-4309-4c78-ad3e-38503bdb403e,13-05-2009,Bombay High Court,Party A bought land but the developer did not build promised facilities,Fraud by Developer,Party A
23cbccd2-1831-4b8e-b734-42a6a8f9570b,14-12-2021,Karnataka High Court,Party A is blocking Party B's right of way through the property Dispute went to court.,Easement Issue,Party B
4ad0c933-903f-4f6d-9ad2-0b1ff1e8858e,12-08-2005,Calcutta High Court,Party B registered the sale deed without paying full stamp duty Dispute went to court.,Stamp Duty Fraud,Party A
55f5a155-f9f2-482e-b9f3-32809be3b482,10-11-2025,Karnataka High Court,Boundary pillars were moved by Party B to extend their property Additional evidence was submitted.,Boundary Dispute,Party A
df3f4fe0-52bc-4d8c-8384-2dfa9a506012,11-06-2017,Delhi High Court,Government acquired Party A's land without fair compensation Additional evidence was submitted.,Land Acquisition Issue,Party A
bd821c6f-e372-47d4-84a2-9e3452659dc7,07-10-2016,Bombay High Court,Party A bought land but the developer did not build promised facilities,Fraud by Developer,Party A
9faacabb-3dfb-4aea-b6fd-2ea45f685c55,20-02-2005,Kerala High Court,Boundary pillars were moved by Party B to extend their property Additional evidence was submitted.,Boundary Dispute,Party A
509ae050-57cf-448b-8ed1-998ac1774118,17-04-2006,Madras High Court,Party A is operating a commercial shop in a residential land zone,Zoning Law Violation,Party B
2a40b92c-1cd2-4848-a3bb-1ccd200fca34,17-06-2010,Gujarat High Court,Party A's boundary wall is built beyond the survey limits causing conflicts,Boundary Dispute,Party B
fc059ae2-78cf-4138-a123-27d90ab986f1,14-12-2007,Karnataka High Court,Party B failed to repay the mortgage leading to bank claiming land Additional evidence was submitted.,Mortgage Default,Party A
8a5bd386-055d-4c86-a248-1cf5526b133b,05-10-2002,Kerala High Court,Family members are contesting Party A's inherited property rights Local authorities intervened.,Inheritance Dispute,Party B
73d19823-3cff-42de-9cd2-7b2906228eb0,08-09-2014,Delhi High Court,Power of attorney given by Party A was misused by Party B to sell the land Dispute went to court.,Power of Attorney Misuse,Party A
cc0e5c29-c8d0-4a79-9e12-0ca62e2e576e,22-02-2010,Delhi High Court,Power of attorney given by Party A was misused by Party B to sell the land Survey reports were inconclusive.,Power of Attorney Misuse,Party A
1b068216-c9df-4058-b59d-1c71100a492d,15-02-2011,Karnataka High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Third-party buyers are involved.,Boundary Dispute,Party B
595f1286-fd43-43c3-8232-e88d46a0c9e4,08-01-2025,Madras High Court,Party B claims adverse possession after staying 15 years without objection Third-party buyers are involved.,Adverse Possession,Party B
3b158d88-8eef-4454-b615-0c774d453433,03-12-2003,Punjab and Haryana High Court,Party B failed to repay the mortgage leading to bank claiming land Third-party buyers are involved.,Mortgage Default,Party A
56ce9bc6-f39f-44e4-b13a-76d0c2ea0ca7,02-09-2023,Karnataka High Court,Party A is operating a commercial shop in a residential land zone,Zoning Law Violation,Party B
31da7934-7f31-4f23-a5c8-f5db74cacd21,12-04-2014,Bombay High Court,Party A sold the land without having the original property documents Additional evidence was submitted.,Fraudulent Sale,Party B
36ea48f9-6287-489c-a0b6-318ac8ad3b10,12-09-2019,Bombay High Court,The title deed has errors in names which Party A is trying to correct Third-party buyers are involved.,Title Defect,Party A
b7475625-8a9e-42c1-abec-d36b24bd1b4b,12-11-2015,Calcutta High Court,The title deed has errors in names which Party A is trying to correct Case is pending investigation.,Title Defect,Party A
d1646eae-44cb-4d1f-8724-0a62b9b73906,15-05-2013,Karnataka High Court,Family members are contesting Party A's inherited property rights Survey reports were inconclusive.,Inheritance Dispute,Party B
f9d8db5f-7653-4c27-bacc-802f82fb389e,05-05-2000,Calcutta High Court,Party B illegally constructed a building on Party A's farmland Third-party buyers are involved.,Illegal Encroachment,Party A
3627bec1-7141-449a-baa9-4129f14d3b37,02-12-2022,Bombay High Court,Boundary pillars were moved by Party B to extend their property Additional evidence was submitted.,Boundary Dispute,Party A
cedbd48f-5709-4609-919c-8ce8d1812554,20-04-2009,Madras High Court,Government acquired Party A's land without fair compensation Case is pending investigation.,Land Acquisition Issue,Party A
70ff50d6-b8da-4e98-8eeb-070aa9a90c1e,22-12-2000,Kerala High Court,Party B registered the sale deed without paying full stamp duty Survey reports were inconclusive.,Stamp Duty Fraud,Party A
8b739172-b210-43dd-a7f6-71c64c430fd3,26-02-2025,Kerala High Court,Party B registered the sale deed without paying full stamp duty Dispute went to court.,Stamp Duty Fraud,Party A
096efc3e-f4cb-419a-b2f1-7da9bccb25b6,20-04-2016,Punjab and Haryana High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Local authorities intervened.,Boundary Dispute,Party B
30111ac2-742c-4004-8c49-83ae97c4bb4e,05-06-2003,Gujarat High Court,Party A is blocking Party B's right of way through the property Local authorities intervened.,Easement Issue,Party B
7f8f8024-0c15-4029-94c5-d2935c3ea0a2,04-03-2013,Kerala High Court,The title deed has errors in names which Party A is trying to correct Survey reports were inconclusive.,Title Defect,Party A
86c57eb3-6bfa-435a-8d9d-368a9cf5ce84,21-07-2007,Calcutta High Court,The title deed has errors in names which Party A is trying to correct Case is pending investigation.,Title Defect,Party A
18587730-3970-4cb5-970b-c47412e865c8,20-12-2020,Karnataka High Court,The ownership of the land is challenged by Party B due to missing title documents Third-party buyers are involved.,Ownership Dispute,Party B
d2466dca-874e-4a4f-bbec-d421971fc83e,19-05-2022,Bombay High Court,Boundary pillars were moved by Party B to extend their property Third-party buyers are involved.,Boundary Dispute,Party A
0d88a1d0-da22-4b4b-9c51-62f5ff453b96,02-01-2016,Gujarat High Court,Party A is blocking Party B's right of way through the property Local authorities intervened.,Easement Issue,Party B
03a78903-feb7-4984-8cda-8f99478d8092,26-01-2004,Kerala High Court,Party A polluted the nearby farmland affecting Party B's crops Dispute went to court.,Environmental Dispute,Party B
0f426ca1-3121-4b96-a8c4-95a4f2590d84,17-03-2017,Kerala High Court,Party A bought land but the developer did not build promised facilities Dispute went to court.,Fraud by Developer,Party A
fcd2d3c3-ce01-4999-a5e0-06913590f6c5,21-11-2014,Bombay High Court,Party B registered the sale deed without paying full stamp duty Survey reports were inconclusive.,Stamp Duty Fraud,Party A
cbf390c7-6cf5-4ad2-bc8b-e5af78627f8f,18-10-2022,Bombay High Court,The ownership of the land is challenged by Party B due to missing title documents Dispute went to court.,Ownership Dispute,Party B
c0b73dad-81e7-4e28-8afc-8f262dfdb28e,13-03-2001,Gujarat High Court,Power of attorney given by Party A was misused by Party B to sell the land Additional evidence was submitted.,Power of Attorney Misuse,Party A
9512936d-dc49-4dea-91b6-c51d2313d826,20-12-2025,Madras High Court,Party B registered the sale deed without paying full stamp duty Survey reports were inconclusive.,Stamp Duty Fraud,Party A
350aac80-bd2e-416e-a89b-916594608613,31-12-2020,Kerala High Court,Party B registered the sale deed without paying full stamp duty Local authorities intervened.,Stamp Duty Fraud,Party A
235cd5db-d34e-4b1e-8783-8e7584136060,15-06-2001,Punjab and Haryana High Court,Party B failed to repay the mortgage leading to bank claiming land Third-party buyers are involved.,Mortgage Default,Party A
1801f5c5-9444-437f-badd-1b05e5a622c6,14-01-2008,Madras High Court,Party A is blocking Party B's right of way through the property,Easement Issue,Party B
aaef73bb-6040-4244-a5ad-a72cec49ca8a,17-04-2007,Gujarat High Court,Party B claims adverse possession after staying 15 years without objection Dispute went to court.,Adverse Possession,Party B
ad10a707-58d7-4477-8d02-c87b2fc37417,05-04-2017,Gujarat High Court,Boundary pillars were moved by Party B to extend their property Additional evidence was submitted.,Boundary Dispute,Party A
8469d1ec-b565-456a-b976-3e1b963370e3,30-08-2004,Karnataka High Court,Party A bought land but the developer did not build promised facilities Survey reports were inconclusive.,Fraud by Developer,Party A
4439bbac-3a6c-47cb-9b6a-bd2033964b93,16-09-2015,Gujarat High Court,The ownership of the land is challenged by Party B due to missing title documents Case is pending investigation.,Ownership Dispute,Party B
8b776c5f-3f13-42d8-b3c0-e551a735803b,26-05-2015,Delhi High Court,The title deed has errors in names which Party A is trying to correct Additional evidence was submitted.,Title Defect,Party A
6ada54aa-d037-4257-9efb-b46d7326dc6a,20-07-2004,Delhi High Court,Family members are contesting Party A's inherited property rights Local authorities intervened.,Inheritance Dispute,Party B
357bc4a6-0cf8-4f68-a087-d0b42888da20,28-05-2019,Madras High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Case is pending investigation.,Boundary Dispute,Party B
b4824aba-51c5-4c61-9214-cbf398acba79,25-11-2008,Bombay High Court,Party B registered the sale deed without paying full stamp duty Survey reports were inconclusive.,Stamp Duty Fraud,Party A
eb351d41-1aaf-43c7-8b87-4741dd5a674f,09-01-2012,Kerala High Court,The ownership of the land is challenged by Party B due to missing title documents Survey reports were inconclusive.,Ownership Dispute,Party B
34fa72a9-cea5-4832-bcf7-1405fdbd038a,09-02-2020,Delhi High Court,Boundary pillars were moved by Party B to extend their property Survey reports were inconclusive.,Boundary Dispute,Party A
b54afdd5-cb7d-493c-affb-92ee8548cef7,19-09-2020,Bombay High Court,Party B failed to repay the mortgage leading to bank claiming land,Mortgage Default,Party A
a90694ff-bda7-494b-9702-05111d466f89,14-08-2016,Madras High Court,Party A bought land but the developer did not build promised facilities Case is pending investigation.,Fraud by Developer,Party A
6272e71b-6dca-4a6a-912e-b619badf4797,06-11-2005,Bombay High Court,The ownership of the land is challenged by Party B due to missing title documents Dispute went to court.,Ownership Dispute,Party B
9e184c3c-9ea8-49aa-b16f-408bc7e7898b,08-02-2006,Karnataka High Court,Boundary pillars were moved by Party B to extend their property Dispute went to court.,Boundary Dispute,Party A
889091fa-fdde-458b-9b0d-27023f8eff05,10-09-2000,Calcutta High Court,Party A sold the land without having the original property documents Local authorities intervened.,Fraudulent Sale,Party B
bb3cd88d-3612-4f99-9baa-1fb58f83b4cc,10-12-2010,Karnataka High Court,Party A is operating a commercial shop in a residential land zone,Zoning Law Violation,Party B
b89ba3a3-560f-419d-a2ab-e6405b1bbb27,05-02-2007,Madras High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Dispute went to court.,Boundary Dispute,Party B
fbdd17d5-08b2-498c-a5b1-a5432882ffb9,05-12-2004,Madras High Court,Party A sold the land without having the original property documents Survey reports were inconclusive.,Fraudulent Sale,Party B
a09b43ee-4bf9-4c39-bac1-b879af183d8b,04-11-2023,Madras High Court,Party B claims adverse possession after staying 15 years without objection Survey reports were inconclusive.,Adverse Possession,Party B
b425e25a-4428-4420-8db3-9aa7b937ff73,24-06-2018,Gujarat High Court,The title deed has errors in names which Party A is trying to correct,Title Defect,Party A
5d0f690c-1dbc-4fcc-bcf9-38ea5ffd1338,06-03-2023,Gujarat High Court,Party A is operating a commercial shop in a residential land zone Survey reports were inconclusive.,Zoning Law Violation,Party B
34ecc24f-8590-4d05-9dea-e76d80513b91,09-08-2014,Calcutta High Court,Party B claims adverse possession after staying 15 years without objection Survey reports were inconclusive.,Adverse Possession,Party B
ea07d08b-1d10-4912-b378-c70220ddd584,08-10-2007,Delhi High Court,The title deed has errors in names which Party A is trying to correct Third-party buyers are involved.,Title Defect,Party A
3561732c-97f9-457e-83b1-cbb1c3468bcd,04-11-2023,Madras High Court,Party A polluted the nearby farmland affecting Party B's crops Survey reports were inconclusive.,Environmental Dispute,Party B
b8bc9503-f2e0-4499-a621-332cb111207b,24-05-2024,Kerala High Court,Party B illegally constructed a building on Party A's farmland Third-party buyers are involved.,Illegal Encroachment,Party A
e80e9d21-459a-47a5-9d2b-b5dd63ede68a,21-07-2025,Bombay High Court,Party A is blocking Party B's right of way through the property Local authorities intervened.,Easement Issue,Party B
99f278c7-abd8-4733-b587-0afd3e75f7c1,23-03-2021,Calcutta High Court,Government acquired Party A's land without fair compensation Third-party buyers are involved.,Land Acquisition Issue,Party A
ba179c05-39da-453c-84fd-fe8ffb423359,19-12-2005,Calcutta High Court,Party A sold the land without having the original property documents Dispute went to court.,Fraudulent Sale,Party B
867b3eaa-76be-4a10-9a6c-23b1d285ce00,13-07-2019,Punjab and Haryana High Court,Party B failed to repay the mortgage leading to bank claiming land Third-party buyers are involved.,Mortgage Default,Party A
d2208bce-dad2-49e1-b280-c249bce06f3b,10-01-2019,Calcutta High Court,Party A is operating a commercial shop in a residential land zone Local authorities intervened.,Zoning Law Violation,Party B
1a3b4003-4895-417b-bfb9-670d7051ff56,06-11-2017,Bombay High Court,Party B failed to repay the mortgage leading to bank claiming land Local authorities intervened.,Mortgage Default,Party A
caa1a62d-d9cd-47d7-9a66-937c28896632,03-10-2017,Gujarat High Court,Party A bought land but the developer did not build promised facilities Additional evidence was submitted.,Fraud by Developer,Party A
b9fd479f-0144-478b-9b09-491df6eb7f21,11-03-2023,Punjab and Haryana High Court,Power of attorney given by Party A was misused by Party B to sell the land Dispute went to court.,Power of Attorney Misuse,Party A
f3cc1326-0b6e-4055-9132-9943ae5adcae,26-11-2001,Gujarat High Court,Party B claims adverse possession after staying 15 years without objection Third-party buyers are involved.,Adverse Possession,Party B
1bd7c08c-2ae5-4f31-8a0a-8d8a2ef83441,03-05-2006,Delhi High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Survey reports were inconclusive.,Boundary Dispute,Party B
76d06f2f-aa56-49ac-821c-3cfffc60a30c,14-02-2009,Bombay High Court,The title deed has errors in names which Party A is trying to correct Local authorities intervened.,Title Defect,Party A
f0682855-fafb-4797-aabb-c4d69bbdca76,13-10-2011,Calcutta High Court,Power of attorney given by Party A was misused by Party B to sell the land Additional evidence was submitted.,Power of Attorney Misuse,Party A
285501f4-1ecf-486f-962e-0f16ca92f38c,29-05-2017,Bombay High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Case is pending investigation.,Boundary Dispute,Party B
b743e767-050d-484a-bf51-99efcccfc53d,03-05-2017,Karnataka High Court,Power of attorney given by Party A was misused by Party B to sell the land,Power of Attorney Misuse,Party A
a960a302-9f0c-4b4a-b3df-29be2635194e,13-01-2012,Bombay High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Dispute went to court.,Boundary Dispute,Party B
0e06f87f-5a6d-483a-9049-02b7f1973232,25-03-2020,Kerala High Court,Party A is blocking Party B's right of way through the property Case is pending investigation.,Easement Issue,Party B
d81890f3-5cbf-4618-9294-636ace5469b4,07-01-2005,Madras High Court,Government acquired Party A's land without fair compensation Survey reports were inconclusive.,Land Acquisition Issue,Party A
573f9828-5fab-44b4-aac6-aa09b0b54a5e,18-12-2011,Karnataka High Court,The title deed has errors in names which Party A is trying to correct Additional evidence was submitted.,Title Defect,Party A
625e435b-0daa-413d-9f08-ea9bb9d262d3,24-02-2019,Delhi High Court,Party B registered the sale deed without paying full stamp duty Survey reports were inconclusive.,Stamp Duty Fraud,Party A
8b53309f-8059-4530-aceb-3496acdec2f3,21-07-2000,Madras High Court,Party B failed to repay the mortgage leading to bank claiming land,Mortgage Default,Party A
50bc573b-fcb0-47a0-938f-35fe86f81cd2,21-12-2024,Delhi High Court,Boundary pillars were moved by Party B to extend their property Survey reports were inconclusive.,Boundary Dispute,Party A
07c41808-370f-48de-9f0a-d5f4bceef2b0,07-01-2021,Bombay High Court,Party A is operating a commercial shop in a residential land zone Survey reports were inconclusive.,Zoning Law Violation,Party B
59588327-5a61-4fe2-a437-a8c33836a39c,19-01-2013,Gujarat High Court,Power of attorney given by Party A was misused by Party B to sell the land Dispute went to court.,Power of Attorney Misuse,Party A
13989bae-a1ab-47b0-8c18-549d6d282e95,14-07-2011,Gujarat High Court,Party B registered the sale deed without paying full stamp duty Third-party buyers are involved.,Stamp Duty Fraud,Party A
a1bed3dc-32e6-4722-a140-e64f3a903a53,07-01-2014,Madras High Court,Family members are contesting Party A's inherited property rights Case is pending investigation.,Inheritance Dispute,Party B
f9e697e2-e228-4f56-b41f-d9c684467ee6,23-11-2002,Madras High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Local authorities intervened.,Boundary Dispute,Party B
b9cd2537-8834-4036-9163-05074bbfa4d3,21-04-2003,Madras High Court,The title deed has errors in names which Party A is trying to correct Survey reports were inconclusive.,Title Defect,Party A
e66c6452-df04-4767-b376-47c0b3298f18,08-06-2012,Delhi High Court,Party A's boundary wall is built beyond the survey limits causing conflicts,Boundary Dispute,Party B
06e2b5a1-32de-47e3-9207-173f85c23375,23-06-2015,Bombay High Court,Party A is operating a commercial shop in a residential land zone Third-party buyers are involved.,Zoning Law Violation,Party B
5836b08b-1039-4a0a-9979-066d87fad8de,11-12-2020,Gujarat High Court,Party A polluted the nearby farmland affecting Party B's crops Case is pending investigation.,Environmental Dispute,Party B
84e43ee4-1ff4-44d1-871f-fc3c396bea83,10-01-2008,Punjab and Haryana High Court,Family members are contesting Party A's inherited property rights Third-party buyers are involved.,Inheritance Dispute,Party B
a182ae00-3819-4dca-9538-88765ad719d2,03-01-2003,Bombay High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Dispute went to court.,Boundary Dispute,Party B
abfb5209-4b2c-4cdb-9f5c-e35ff2c7e94d,21-03-2008,Delhi High Court,Government acquired Party A's land without fair compensation Survey reports were inconclusive.,Land Acquisition Issue,Party A
654e5832-928d-4cfb-8260-3983c69c4a07,20-12-2020,Karnataka High Court,Power of attorney given by Party A was misused by Party B to sell the land Survey reports were inconclusive.,Power of Attorney Misuse,Party A
7d081349-9117-4219-ab3b-5701ec515522,09-11-2024,Kerala High Court,Party A bought land but the developer did not build promised facilities Case is pending investigation.,Fraud by Developer,Party A
7d457d05-7161-48f0-9800-dc2a67ba5bf7,17-10-2015,Calcutta High Court,Party A is blocking Party B's right of way through the property Case is pending investigation.,Easement Issue,Party B
f7b07215-e1f7-4930-a35a-948324dccce1,01-09-2004,Calcutta High Court,Party A is operating a commercial shop in a residential land zone Case is pending investigation.,Zoning Law Violation,Party B
1a8e93db-6828-475d-a899-a867bfb27277,22-05-2010,Madras High Court,The title deed has errors in names which Party A is trying to correct Third-party buyers are involved.,Title Defect,Party A
281908fb-8b7c-475e-a31b-b3bbd92b6002,01-11-2025,Madras High Court,Party B illegally constructed a building on Party A's farmland Case is pending investigation.,Illegal Encroachment,Party A
dbdedfb0-fbf2-4132-b045-e27094ed7490,25-12-2014,Madras High Court,Party A is blocking Party B's right of way through the property Third-party buyers are involved.,Easement Issue,Party B
6f6732ca-ba2a-4e70-b67a-6ff36d01cbef,29-04-2025,Karnataka High Court,Party A bought land but the developer did not build promised facilities Third-party buyers are involved.,Fraud by Developer,Party A
f8ffcc7e-caa4-4e78-9b74-201b3c679976,14-12-2001,Bombay High Court,Power of attorney given by Party A was misused by Party B to sell the land Additional evidence was submitted.,Power of Attorney Misuse,Party A
5480250a-bd55-4d4d-bfa6-abbf23ce8f6a,22-01-2020,Bombay High Court,Party A polluted the nearby farmland affecting Party B's crops Case is pending investigation.,Environmental Dispute,Party B
a81aa7db-d8d3-4e51-9530-598a99e0cb8b,18-03-2003,Kerala High Court,The ownership of the land is challenged by Party B due to missing title documents Survey reports were inconclusive.,Ownership Dispute,Party B
3c5550f1-4c1b-4a3f-9006-0741c2c7a63f,06-11-2012,Madras High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Survey reports were inconclusive.,Boundary Dispute,Party B
3e181c3a-2532-434d-bd6c-411134c393c1,19-10-2001,Delhi High Court,The title deed has errors in names which Party A is trying to correct,Title Defect,Party A
edee9f97-9d47-4c09-934b-e41c80036ba2,28-03-2016,Delhi High Court,Party A polluted the nearby farmland affecting Party B's crops Dispute went to court.,Environmental Dispute,Party B
8aa79c01-d83e-45fe-a90a-33b03f05f687,16-09-2024,Delhi High Court,Party A sold the land without having the original property documents,Fraudulent Sale,Party B
87ae4619-ffaa-4d39-bb10-3ce0c0d8b130,01-06-2004,Bombay High Court,Party B failed to repay the mortgage leading to bank claiming land Third-party buyers are involved.,Mortgage Default,Party A
5a7c6993-ec3b-4f24-9831-a9e637ab8a4e,24-12-2015,Calcutta High Court,Party A bought land but the developer did not build promised facilities Local authorities intervened.,Fraud by Developer,Party A
